node,Collision_rate,Received Rate,Probability
0,0.5687348992087353,215.649945849684,0.0863684668148005
2,5.400222651179907,5.418166432716314,0.0
3,1.582323781934995,16.490373279919265,0.0
4,3.904310410325939,211.1696954695624,0.27119313135300505
5,1.3429391170105656,333.02287021499046,0.2037410071942446
6,5.0953426213095065,64.77577419494706,0.0
7,2.2054130347723846,24.914677817214113,0.0
8,2.0486535193217756,10.208945005518554,0.0
9,0.6552706981023534,16.506139499151114,0.0
10,1.6308128459009685,17.343809078659742,0.0
11,5.9549388278053526,93.61824166751273,0.0
12,0.2816130187400602,8.723560490687563,0.0
13,1.8707009391139457,57.51593348124297,0.0
14,1.5547747002264882,14.952425652360763,0.0
15,4.092175045122235,2497.1998994376772,0.011823506833770005
16,1.1998613959854765,21.332974438748963,0.0
17,0.9118712789663465,20.70976408355656,0.0
18,2.0138666399546374,16.969744585620735,0.0
19,1.3907567193901593,16.202731218363695,0.0
20,3.260884485848879,29.959183161151213,0.0
21,1.1583226147060457,9.096104017485395,0.0
22,0.15589680437349876,5.04679645632586,0.0
23,1.1509710782263884,16.586227626810473,0.0
24,0.5049499642591012,125.862389262028,0.0
25,0.7069922042631461,12.414297768337406,0.0
26,1.007445771149903,19.656141762276317,0.0
27,1.7266359962396172,18.211287679699293,0.0
28,1.0482457741302627,12.366366259572631,0.0
29,1.2948424438167372,22.483516672365592,0.0
30,2.721191681629958,300.1579286224377,0.28605151704506004
31,0.958846078281804,14.371132279681518,0.0
32,0.5554449607130586,11.881946375788749,0.0
33,2.5005226485274696,11.361460765380698,0.0
34,2.045872510936166,2383.3699254424923,0.0
35,1.2948424466731956,22.195881264658986,0.0
36,4.580563365512103,20.901521252592648,0.0
37,2.480790510066435,20.90152117944638,0.0
38,0.8581769754416019,15.906476669197,0.0
39,0.8157078041589556,12.414519791025295,0.0
41,1.6367923176856438,283.6872308998981,0.3104435957696827
42,0.8921563321292026,20.901521230548568,0.0
43,0.9118712787912918,20.709764089513424,0.0
44,0.9453116485363812,16.922561725512743,0.0
45,0.9073484917631908,12.70451516795429,0.0
46,0.30757654986657307,3.979687564200032,0.0
47,0.9116734244593607,8.579919118329542,0.0
48,1.0552671740502395,13.567463163151436,0.0
49,0.6302077654592428,18.1689824559675,0.0
